year_received,district_code,district_name,legal_dong_code,legal_dong_name,lot_type,lot_type_name,main_number,sub_number,building_name,contract_date,price_10k_krw,building_area_m2,land_area_m2,floor,year_built,building_usage_en,report_type_en,reporting_agent_district_en,year,month,day
2026,11680,gangnam,10600,daechi,1.0,land,889.0,5.0,샹제리제센터,2026-01-29,23000,26.78,26.78,17.0,1990.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,29
2026,11680,gangnam,11400,ilwon,1.0,land,711.0,0.0,수서,2026-01-29,153000,39.98,0.0,10.0,1992.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,29
2026,11680,gangnam,10100,yeoksam,1.0,land,774.0,24.0,역삼이안베스티움,2026-01-29,57000,28.73,16.0,4.0,2019.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,29
2026,11680,gangnam,10300,gaepo,1.0,land,13.0,3.0,대청타워,2026-01-29,21500,32.441,49.731,10.0,1997.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,29
2026,11680,gangnam,10100,yeoksam,1.0,land,745.0,39.0,동원스위트,2026-01-28,70000,26.8,17.0,5.0,2016.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,28
2026,11680,gangnam,10100,yeoksam,1.0,land,656.0,29.0,역삼드림e빌,2026-01-28,21500,20.06,10.0,4.0,2013.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,28
2026,11680,gangnam,11400,ilwon,1.0,land,685.0,12.0,인하우스,2026-01-28,93000,29.1,25.0,2.0,2022.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,28
2026,11680,gangnam,10300,gaepo,1.0,land,649.0,0.0,경남1,2026-01-28,353000,96.98,0.0,2.0,1984.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,28
2026,11680,gangnam,11800,dogok,1.0,land,467.0,19.0,현대비젼21,2026-01-28,60000,53.76,53.76,7.0,1999.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,28
2026,11680,gangnam,10300,gaepo,1.0,land,1200.0,4.0,탑펠리스,2026-01-28,78400,71.35,31.0,4.0,2003.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,28
2026,11680,gangnam,10100,yeoksam,1.0,land,824.0,9.0,강남역투웨니퍼스트101동,2026-01-28,24500,17.34,27.98,9.0,2019.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,28
2026,11680,gangnam,10100,yeoksam,1.0,land,825.0,24.0,강남역 효성해링턴 타워 더퍼스트,2026-01-28,25500,24.77,32.759,11.0,2014.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,28
2026,11680,gangnam,10100,yeoksam,1.0,land,771.0,4.0,세방하이빌1,2026-01-28,129000,59.77,0.0,7.0,2003.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,28
2026,11680,gangnam,10800,nonhyeon,1.0,land,154.0,1.0,서진플로렌스154,2026-01-28,21500,12.37,11.0,3.0,2013.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,28
2026,11680,gangnam,10300,gaepo,1.0,land,12.0,0.0,성원대치2단지아파트,2026-01-28,188900,39.53,0.0,6.0,1992.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,28
2026,11680,gangnam,10500,samseong,1.0,land,3.0,3.0,석탑아파트101동,2026-01-27,249000,84.6,0.0,1.0,1996.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Gangdong-gu",2026,1,27
2026,11680,gangnam,10100,yeoksam,1.0,land,777.0,30.0,한빛위너스,2026-01-27,78000,44.42,28.0,3.0,2016.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,27
2026,11680,gangnam,11200,jagok,1.0,land,619.0,0.0,강남자곡 힐스테이트,2026-01-27,174000,84.39,0.0,17.0,2015.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Gwanak-gu",2026,1,27
2026,11680,gangnam,11200,jagok,1.0,land,658.0,0.0,강남힐스테이트에코,2026-01-27,16400,24.118,31.983,10.0,2014.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,27
2026,11680,gangnam,10500,samseong,1.0,land,146.0,0.0,포스코트,2026-01-27,330000,154.21,0.0,6.0,2003.0,Apartment,Brokered Transaction,"Seoul Seongdong-gu, Seoul Yongsan-gu",2026,1,27
2026,11680,gangnam,10300,gaepo,1.0,land,1171.0,6.0,뉴아트빌라,2026-01-27,52500,42.96,18.0,2.0,2000.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,27
2026,11680,gangnam,10300,gaepo,1.0,land,13.0,3.0,대청타워,2026-01-27,20000,32.441,45.481,5.0,1997.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,27
2026,11680,gangnam,10500,samseong,1.0,land,33.0,24.0,대우멤버스카운티301,2026-01-27,238000,109.99,0.0,6.0,2005.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,27
2026,11680,gangnam,11500,suseo,1.0,land,746.0,0.0,까치마을,2026-01-27,150000,34.44,0.0,4.0,1993.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,27
2026,11680,gangnam,10100,yeoksam,1.0,land,639.0,0.0,역삼힐스102동,2026-01-27,66000,36.2,21.0,6.0,2019.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,27
2026,11680,gangnam,10100,yeoksam,1.0,land,745.0,13.0,동원스위트뷰역삼,2026-01-26,120000,84.83,0.0,6.0,2017.0,Apartment,Brokered Transaction,Seoul Seocho-gu,2026,1,26
2026,11680,gangnam,11400,ilwon,1.0,land,682.0,4.0,광현빌라,2026-01-26,88000,60.95,28.0,4.0,2003.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,26
2026,11680,gangnam,10500,samseong,1.0,land,29.0,1.0,삼성더하임,2026-01-26,48000,22.9,18.0,4.0,2020.0,Multi-family house,Brokered Transaction,Seoul Seocho-gu,2026,1,26
2026,11680,gangnam,11100,segok,1.0,land,508.0,0.0,강남신동아파밀리에1단지,2026-01-26,150000,59.88,0.0,10.0,2011.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,26
2026,11680,gangnam,11200,jagok,1.0,land,619.0,0.0,강남자곡 힐스테이트,2026-01-26,144000,59.93,0.0,10.0,2015.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,26
2026,11680,gangnam,10300,gaepo,1.0,land,1282.0,0.0,개포래미안포레스트,2026-01-26,390000,102.41,0.0,19.0,2020.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,26
2026,11680,gangnam,10100,yeoksam,1.0,land,704.0,14.0,한스빌라,2026-01-26,83000,64.57,30.0,2.0,1994.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,26
2026,11680,gangnam,10300,gaepo,1.0,land,185.0,0.0,개포주공7단지,2026-01-26,318500,53.46,0.0,7.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,26
2026,11680,gangnam,10100,yeoksam,1.0,land,706.0,20.0,한화진넥스빌,2026-01-26,32500,34.82,0.0,25.0,2001.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,26
2026,11680,gangnam,10400,cheongdam,1.0,land,76.0,12.0,라테라스청담,2026-01-26,78000,42.56,0.0,6.0,2018.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,26
2026,11680,gangnam,11500,suseo,1.0,land,716.0,0.0,사이룩스,2026-01-26,24800,32.58,43.61,9.0,2003.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,26
2026,11680,gangnam,10300,gaepo,1.0,land,1178.0,2.0,명진빌라,2026-01-26,57000,52.62,34.0,-1.0,1990.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,26
2026,11680,gangnam,10300,gaepo,1.0,land,1185.0,6.0,현대빌라(15세대),2026-01-25,146000,81.54,74.0,3.0,1990.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,25
2026,11680,gangnam,10300,gaepo,1.0,land,185.0,0.0,개포주공6단지,2026-01-25,360000,73.02,0.0,1.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,25
2026,11680,gangnam,10300,gaepo,1.0,land,1264.0,4.0,골든강남빌,2026-01-25,83500,43.74,27.0,4.0,2015.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,25
2026,11680,gangnam,10500,samseong,1.0,land,27.0,15.0,한스빌,2026-01-24,165000,79.35,40.0,2.0,2004.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,10400,cheongdam,1.0,land,30.0,33.0,청담대림이-편한세상,2026-01-24,265000,81.84,0.0,15.0,2002.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,10100,yeoksam,1.0,land,832.0,16.0,BIEL 106,2026-01-24,47000,29.0,42.4055,14.0,2018.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,10500,samseong,1.0,land,50.0,0.0,현대힐스테이트2단지,2026-01-24,214000,43.842,0.0,18.0,2008.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,10300,gaepo,1.0,land,185.0,0.0,개포주공6단지,2026-01-24,377000,73.02,0.0,8.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,10100,yeoksam,1.0,land,783.0,36.0,783-36,2026-01-24,65000,57.72,33.0,2.0,2017.0,Multi-family house,Brokered Transaction,Seoul Seocho-gu,2026,1,24
2026,11680,gangnam,10100,yeoksam,1.0,land,709.0,5.0,테헤란아이파크,2026-01-24,290000,70.833,0.0,6.0,2014.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,11200,jagok,1.0,land,602.0,0.0,강남자곡아이파크,2026-01-24,232000,84.96,0.0,14.0,2014.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,11200,jagok,1.0,land,602.0,0.0,강남자곡아이파크,2026-01-24,219000,74.89,0.0,11.0,2014.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,10400,cheongdam,1.0,land,28.0,20.0,청담4차이-편한세상,2026-01-24,250000,84.57,0.0,2.0,2011.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,11000,apgujeong,1.0,land,490.0,0.0,한양1차(영동한양),2026-01-24,540000,63.87,0.0,3.0,1977.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,11000,apgujeong,1.0,land,513.0,0.0,한양5,2026-01-24,530000,102.35,0.0,5.0,1979.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,10400,cheongdam,1.0,land,13.0,35.0,(13-35),2026-01-24,49900,27.42,20.0,4.0,2019.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,10800,nonhyeon,1.0,land,122.0,25.0,세호시티라이프,2026-01-24,48000,45.04,0.0,5.0,1996.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,10300,gaepo,1.0,land,12.0,0.0,성원대치2단지아파트,2026-01-24,184000,39.53,0.0,3.0,1992.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Seocho-gu",2026,1,24
2026,11680,gangnam,11400,ilwon,1.0,land,711.0,0.0,수서,2026-01-24,149000,39.98,0.0,7.0,1992.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,10300,gaepo,1.0,land,1260.0,2.0,우찬현대(1260-2),2026-01-24,92500,65.06,0.0,6.0,2006.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,11200,jagok,1.0,land,646.0,0.0,엘에이치강남8단지,2026-01-24,144000,59.6,82.0,4.0,2013.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,11400,ilwon,1.0,land,743.0,0.0,디에이치자이개포,2026-01-24,375000,84.73,0.0,14.0,2021.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Seocho-gu",2026,1,24
2026,11680,gangnam,11000,apgujeong,1.0,land,397.0,0.0,미성2차,2026-01-24,500000,74.4,0.0,11.0,1987.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,24
2026,11680,gangnam,10600,daechi,1.0,land,985.0,0.0,래미안대치하이스턴,2026-01-23,362000,110.39,0.0,8.0,1989.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Songpa-gu",2026,1,23
2026,11680,gangnam,10100,yeoksam,1.0,land,778.0,38.0,로이코빌,2026-01-23,58000,28.69,18.0,2.0,2018.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,23
2026,11680,gangnam,10100,yeoksam,1.0,land,708.0,26.0,에스케이허브 오피스텔,2026-01-23,64000,56.17,74.92,9.0,2004.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,23
2026,11680,gangnam,10100,yeoksam,1.0,land,680.0,0.0,역삼SK리더스뷰,2026-01-23,122000,78.01,104.5888,14.0,2007.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,23
2026,11680,gangnam,10100,yeoksam,1.0,land,778.0,11.0,아이리스,2026-01-23,42500,24.12,14.0,5.0,2010.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,23
2026,11680,gangnam,10300,gaepo,1.0,land,653.0,0.0,현대1차101동~106동,2026-01-23,425000,177.19,0.0,3.0,1984.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,23
2026,11680,gangnam,10300,gaepo,1.0,land,1193.0,5.0,개포비버리하임,2026-01-23,46800,28.05,18.0,6.0,2018.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,23
2026,11680,gangnam,10500,samseong,1.0,land,142.0,7.0,LG선릉에클라트,2026-01-23,23000,41.64,52.85,1.0,2003.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,23
2026,11680,gangnam,11800,dogok,1.0,land,467.0,19.0,현대비젼21,2026-01-23,37750,33.1,0.0,22.0,1999.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,23
2026,11680,gangnam,10300,gaepo,1.0,land,1219.0,11.0,강남하이츠,2026-01-23,42500,39.38,19.0,4.0,1993.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,23
2026,11680,gangnam,11400,ilwon,1.0,land,739.0,0.0,청솔빌리지,2026-01-23,268000,59.75,82.0,3.0,1993.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,23
2026,11680,gangnam,11200,jagok,1.0,land,655.0,0.0,강남 푸르지오시티 2차(PRUGIO CITYⅡ),2026-01-23,13750,22.444,29.725,3.0,2014.0,Officetel,Brokered Transaction,"Gyeonggi Pocheon-si, Seoul Gangnam-gu",2026,1,23
2026,11680,gangnam,10100,yeoksam,1.0,land,770.0,13.0,(770-13),2026-01-23,48000,50.04,20.0,5.0,2003.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,23
2026,11680,gangnam,10100,yeoksam,1.0,land,824.0,25.0,대우디오빌플러스,2026-01-23,22500,38.96,48.49,10.0,2004.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,23
2026,11680,gangnam,10100,yeoksam,1.0,land,708.0,16.0,능현오피스텔,2026-01-23,21500,29.6,40.85,2.0,2004.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,23
2026,11680,gangnam,10100,yeoksam,1.0,land,778.0,11.0,아이리스,2026-01-22,44000,25.0,15.0,3.0,2010.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,22
2026,11680,gangnam,10100,yeoksam,1.0,land,719.0,24.0,역삼역센트럴푸르지오시티,2026-01-22,20400,17.573,28.0423,9.0,2019.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,22
2026,11680,gangnam,10500,samseong,1.0,land,147.0,2.0,미켈란147,2026-01-22,176000,84.86,0.0,21.0,2004.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,22
2026,11680,gangnam,10100,yeoksam,1.0,land,797.0,24.0,런던빌,2026-01-22,43900,29.04,14.0,6.0,2019.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,22
2026,11680,gangnam,11500,suseo,1.0,land,716.0,0.0,사이룩스,2026-01-22,31500,38.02,50.89,14.0,2003.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,22
2026,11680,gangnam,11500,suseo,1.0,land,736.0,0.0,신동아,2026-01-22,146500,33.18,0.0,6.0,1992.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Mapo-gu",2026,1,22
2026,11680,gangnam,10100,yeoksam,1.0,land,781.0,35.0,스타힐스,2026-01-22,43000,20.2,15.0,6.0,2012.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,22
2026,11680,gangnam,10100,yeoksam,1.0,land,796.0,29.0,강남서해그랑블,2026-01-22,102000,66.04,0.0,9.0,2012.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,22
2026,11680,gangnam,11000,apgujeong,1.0,land,493.0,0.0,한양2,2026-01-22,845000,175.92,0.0,12.0,1978.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,22
2026,11680,gangnam,11800,dogok,1.0,land,953.0,1.0,SK허브프리모,2026-01-21,98000,70.31,0.0,5.0,2006.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,21
2026,11680,gangnam,10100,yeoksam,1.0,land,824.0,11.0,한라클라식 오피스텔,2026-01-21,23500,32.37,43.92,12.0,1999.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,21
2026,11680,gangnam,10500,samseong,1.0,land,94.0,27.0,"거봉빌리지(가,나동)",2026-01-21,170000,83.01,75.0,2.0,1989.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,21
2026,11680,gangnam,11400,ilwon,1.0,land,638.0,18.0,블루미어3차,2026-01-21,75000,19.11,19.0,4.0,2024.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,21
2026,11680,gangnam,10500,samseong,1.0,land,115.0,19.0,뉴그린하우스,2026-01-21,200000,87.87,46.0,5.0,2002.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,21
2026,11680,gangnam,10100,yeoksam,1.0,land,824.0,25.0,대우디오빌플러스,2026-01-21,28500,38.96,48.49,14.0,2004.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,21
2026,11680,gangnam,10600,daechi,1.0,land,974.0,0.0,대치현대,2026-01-21,360000,85.0,0.0,22.0,1999.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,21
2026,11680,gangnam,10100,yeoksam,1.0,land,746.0,4.0,역삼빌라(746-4),2026-01-21,28500,48.39,37.0,-1.0,1987.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,21
2026,11680,gangnam,10300,gaepo,1.0,land,1198.0,4.0,운영빌라5차,2026-01-21,31000,38.33,16.0,2.0,1997.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,21
2026,11680,gangnam,10100,yeoksam,1.0,land,835.0,12.0,역삼르비앙1,2026-01-21,155000,152.58,0.0,3.0,2003.0,Apartment,Brokered Transaction,Seoul Seocho-gu,2026,1,21
2026,11680,gangnam,11000,apgujeong,1.0,land,433.0,0.0,신현대11차,2026-01-21,1100000,183.41,0.0,3.0,1983.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Seocho-gu",2026,1,21
2026,11680,gangnam,11000,apgujeong,1.0,land,434.0,0.0,신현대12차,2026-01-20,990000,170.38,0.0,13.0,1982.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,20
2026,11680,gangnam,10500,samseong,1.0,land,16.0,2.0,삼성동힐스테이트 1단지,2026-01-20,159000,31.402,0.0,3.0,2008.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,20
2026,11680,gangnam,11800,dogok,1.0,land,527.0,0.0,도곡렉슬,2026-01-20,650000,176.992,0.0,21.0,2006.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Jungnang-gu",2026,1,20
2026,11680,gangnam,11800,dogok,1.0,land,952.0,0.0,대우디오빌,2026-01-20,30000,25.89,0.0,12.0,2004.0,Apartment,Brokered Transaction,Seoul Seocho-gu,2026,1,20
2026,11680,gangnam,10300,gaepo,1.0,land,1169.0,7.0,녹경빌리지B동,2026-01-20,48000,41.72,19.0,2.0,1995.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,20
2026,11680,gangnam,10500,samseong,1.0,land,142.0,3.0,LG선릉에클라트(B),2026-01-20,35000,36.35,0.0,10.0,2004.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,20
2026,11680,gangnam,11000,apgujeong,1.0,land,528.0,0.0,한양7,2026-01-20,545000,106.22,0.0,3.0,1981.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,20
2026,11680,gangnam,10500,samseong,1.0,land,89.0,0.0,현대빌라(89),2026-01-20,270000,84.35,91.0,2.0,1984.0,Multi-family house,Brokered Transaction,Seoul Seongdong-gu,2026,1,20
2026,11680,gangnam,10500,samseong,1.0,land,26.0,20.0,(26-20),2026-01-20,86500,29.43,19.0,2.0,2011.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,20
2026,11680,gangnam,10100,yeoksam,1.0,land,751.0,8.0,버베나하우스(A),2026-01-20,52000,28.799,16.0,5.0,2021.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,20
2026,11680,gangnam,11800,dogok,1.0,land,467.0,24.0,우성캐릭터199,2026-01-20,49000,45.93,62.39,6.0,1998.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,20
2026,11680,gangnam,11800,dogok,1.0,land,467.0,24.0,우성캐릭터199,2026-01-20,46500,45.93,45.93,3.0,1998.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,20
2026,11680,gangnam,10100,yeoksam,1.0,land,774.0,40.0,역삼더하임,2026-01-19,55000,27.77,18.0,6.0,2020.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,10100,yeoksam,1.0,land,778.0,11.0,아이리스,2026-01-19,38900,22.07,13.0,4.0,2010.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,10100,yeoksam,1.0,land,824.0,49.0,강남역투웨니퍼스트102동,2026-01-19,24200,17.34,27.98,7.0,2019.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,10300,gaepo,1.0,land,1282.0,0.0,개포래미안포레스트,2026-01-19,360000,84.83,0.0,6.0,2020.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,10100,yeoksam,1.0,land,637.0,5.0,공간9차,2026-01-19,35800,26.46,17.0,3.0,2017.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,11800,dogok,1.0,land,467.0,19.0,현대비젼21,2026-01-19,38000,32.65,0.0,15.0,1999.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,11000,apgujeong,1.0,land,369.0,1.0,"현대2차(10,11,20,23,24,25동)",2026-01-19,840000,160.51,0.0,5.0,1976.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,10100,yeoksam,1.0,land,605.0,17.0,태건 강남 헤븐리치 더써밋 761,2026-01-19,19500,14.77,23.1,15.0,2021.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,10500,samseong,1.0,land,144.0,1.0,삼성동 현대위버포레 오피스텔,2026-01-19,37000,20.94,31.37,13.0,2022.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,11400,ilwon,1.0,land,665.0,0.0,궁전하우스,2026-01-19,74000,25.16,23.0,4.0,2023.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,10600,daechi,1.0,land,1014.0,3.0,대치삼성,2026-01-19,395000,109.04,0.0,10.0,2000.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,10800,nonhyeon,1.0,land,225.0,6.0,논현아이파크,2026-01-19,120000,47.46,0.0,10.0,2020.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,10400,cheongdam,1.0,land,50.0,5.0,대우유로카운티,2026-01-19,266000,105.66,0.0,7.0,2004.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,10800,nonhyeon,1.0,land,241.0,1.0,논현파라곤,2026-01-19,170000,117.84,0.0,5.0,2007.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,10100,yeoksam,1.0,land,774.0,10.0,리치웰,2026-01-19,50500,25.47,16.0,5.0,2017.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,19
2026,11680,gangnam,11000,apgujeong,1.0,land,369.0,1.0,"현대1차(12,13,21,22,31,32,33동)",2026-01-18,890000,161.19,0.0,11.0,1976.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Seongdong-gu",2026,1,18
2026,11680,gangnam,10100,yeoksam,1.0,land,778.0,20.0,화인주택,2026-01-18,155000,139.7,69.0,3.0,1998.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2026,1,18
